Parameterization,Run,Variable,Median R_hat,Maximum R_hat,Diagnostics OK,Mean,q05,q50,q95
Non-centered,78,alpha[8],1.0010949999999998,1.00375,True,-1.06606297632,-1.2652640400000001,-1.05242755,-0.9124994070000001
Non-centered,78,alpha[9],1.0010949999999998,1.00375,True,-1.00287076685,-1.120542665,-0.9990614600000001,-0.8898468360000001
Non-centered,78,alpha[10],1.0010949999999998,1.00375,True,-1.06259262011,-1.24032855,-1.05258845,-0.9155213555
Non-centered,78,alpha[11],1.0010949999999998,1.00375,True,-1.0185609257875001,-1.143354645,-1.01428015,-0.906141762
Non-centered,78,alpha[12],1.0010949999999998,1.00375,True,-1.075209583755,-1.26413516,-1.0630449,-0.9302536325
Non-centered,78,alpha[13],1.0010949999999998,1.00375,True,-0.92728484775,-1.04806411,-0.9318600699999999,-0.7959697745000001
Non-centered,78,alpha[14],1.0010949999999998,1.00375,True,-1.0179022267275,-1.167069635,-1.01108815,-0.8865789030000001
Non-centered,78,alpha[15],1.0010949999999998,1.00375,True,-1.0342449195624999,-1.1950010149999999,-1.0247152000000002,-0.8997054165
Non-centered,78,alpha[16],1.0010949999999998,1.00375,True,-0.9675854574499999,-1.080840955,-0.969502205,-0.8482946775
Non-centered,78,alpha[17],1.0010949999999998,1.00375,True,-0.9129739332425,-1.034527285,-0.920349865,-0.7774451935
Non-centered,78,alpha[18],1.0010949999999998,1.00375,True,-1.0955174015625002,-1.329088165,-1.0743404,-0.928351955
Non-centered,79,mu,1.000635,1.00273,True,-0.9933663990025,-1.065334025,-0.9910097600000001,-0.9313099825000001
Non-centered,79,sigma,1.000635,1.00273,True,0.11465176910558751,0.03158260845,0.11186317500000001,0.20407936749999997
Non-centered,79,alpha[1],1.000635,1.00273,True,-0.801157962405,-0.9719226765,-0.804261795,-0.6198813915000002
Non-centered,79,alpha[2],1.000635,1.00273,True,-0.9021242030900001,-1.026298485,-0.908369125,-0.7616568100000002
Non-centered,79,alpha[3],1.000635,1.00273,True,-0.957572881865,-1.0687920499999999,-0.95960603,-0.8413247935000001
Non-centered,79,alpha[4],1.000635,1.00273,True,-1.0644642977825,-1.24332668,-1.05493145,-0.9228256800000001
Non-centered,79,alpha[5],1.000635,1.00273,True,-0.9763910430675,-1.100255385,-0.9775514000000001,-0.853869193
Non-centered,79,alpha[6],1.000635,1.00273,True,-0.98356886397,-1.10592864,-0.98152663,-0.8646792875000001
Non-centered,79,alpha[7],1.000635,1.00273,True,-1.0034084629325,-1.121672425,-1.0005878,-0.8910578305
Non-centered,79,alpha[8],1.000635,1.00273,True,-1.0673937951899999,-1.26054747,-1.05445655,-0.916738326
Non-centered,79,alpha[9],1.000635,1.00273,True,-1.0021695926924998,-1.1262931950000001,-1.0001813,-0.8856339055000002
Non-centered,79,alpha[10],1.000635,1.00273,True,-1.0649372253675,-1.24713027,-1.05351485,-0.9193961370000001
Non-centered,79,alpha[11],1.000635,1.00273,True,-1.0178918569925,-1.141936145,-1.0130225,-0.9030069885
Non-centered,79,alpha[12],1.000635,1.00273,True,-1.0762920213500002,-1.269963425,-1.06476185,-0.923116143
Non-centered,79,alpha[13],1.000635,1.00273,True,-0.9258079558,-1.049318545,-0.930825655,-0.7877870570000001
Non-centered,79,alpha[14],1.000635,1.00273,True,-1.0196339052225,-1.171871045,-1.0143282999999998,-0.8824973405000001
Non-centered,79,alpha[15],1.000635,1.00273,True,-1.0335696566675,-1.192734145,-1.0260417,-0.8960955765
Non-centered,79,alpha[16],1.000635,1.00273,True,-0.9685984696575,-1.07953832,-0.97056807,-0.855171169
Non-centered,79,alpha[17],1.000635,1.00273,True,-0.912955308655,-1.03331232,-0.91862588,-0.774359565
Non-centered,79,alpha[18],1.000635,1.00273,True,-1.0995540641525,-1.3414010250000001,-1.0806292,-0.9257030295000002
Non-centered,80,mu,1.00101,1.00649,True,-0.991852732235,-1.0617449399999999,-0.9898108,-0.9283427545
Non-centered,80,sigma,1.00101,1.00649,True,0.113097281167945,0.02848472525,0.11197182,0.1997001845
Non-centered,80,alpha[1],1.00101,1.00649,True,-0.8030802907050001,-0.972041376,-0.8049948,-0.6212562115000001
Non-centered,80,alpha[2],1.00101,1.00649,True,-0.902992021365,-1.0324319199999998,-0.908202145,-0.758318539
Non-centered,80,alpha[3],1.00101,1.00649,True,-0.9589567659424999,-1.0779079200000001,-0.959592865,-0.8360248370000001
Non-centered,80,alpha[4],1.00101,1.00649,True,-1.0617526596975,-1.230430505,-1.05134835,-0.9250491985
Non-centered,80,alpha[5],1.00101,1.00649,True,-0.9758361857900001,-1.101569185,-0.9759101649999999,-0.8478758285
Non-centered,80,alpha[6],1.00101,1.00649,True,-0.9829405541000001,-1.1099426749999999,-0.9822100149999999,-0.8557436115000001
Non-centered,80,alpha[7],1.00101,1.00649,True,-1.0027574061125,-1.1229473349999999,-1.0003848999999998,-0.8897432750000001
Non-centered,80,alpha[8],1.00101,1.00649,True,-1.0672524718025,-1.2659858499999999,-1.053982,-0.9135202350000001
Non-centered,80,alpha[9],1.00101,1.00649,True,-0.9998416418199999,-1.11788423,-0.99768637,-0.885810526
Non-centered,80,alpha[10],1.00101,1.00649,True,-1.0600143643,-1.2430413850000002,-1.0489925,-0.9155905880000001
Non-centered,80,alpha[11],1.00101,1.00649,True,-1.017529704905,-1.14406456,-1.01319725,-0.9048533890000001
Non-centered,80,alpha[12],1.00101,1.00649,True,-1.073804821275,-1.268535655,-1.06257445,-0.9254517395
Non-centered,80,alpha[13],1.00101,1.00649,True,-0.9276340564975001,-1.050425695,-0.9332487,-0.7939982790000001
Non-centered,80,alpha[14],1.00101,1.00649,True,-1.0175439671575,-1.1619974,-1.012326,-0.8859422650000001
Non-centered,80,alpha[15],1.00101,1.00649,True,-1.0318258247825,-1.18638017,-1.0242391,-0.8933555660000001
Non-centered,80,alpha[16],1.00101,1.00649,True,-0.97030726421,-1.08510987,-0.9712610100000001,-0.8514821710000001
Non-centered,80,alpha[17],1.00101,1.00649,True,-0.9121987665975,-1.038747015,-0.91761805,-0.7657968525000001
Non-centered,80,alpha[18],1.00101,1.00649,True,-1.0929267148625,-1.3163669450000002,-1.0754857000000002,-0.9219183700000001
Non-centered,81,mu,1.0011700000000001,1.0084,True,-0.9933759730925,-1.06282268,-0.9920401000000001,-0.928956816
Non-centered,81,sigma,1.0011700000000001,1.0084,True,0.1130470962033635,0.0305523561,0.112227435,0.19899936349999997
Non-centered,81,alpha[1],1.0011700000000001,1.0084,True,-0.80121123317,-0.974971817,-0.80379478,-0.6199866810000001
Non-centered,81,alpha[2],1.0011700000000001,1.0084,True,-0.903089717995,-1.027677755,-0.9077208,-0.7657963520000002
Non-centered,81,alpha[3],1.0011700000000001,1.0084,True,-0.9568138524224999,-1.070295,-0.958595675,-0.836051751
Non-centered,81,alpha[4],1.0011700000000001,1.0084,True,-1.0621816284424999,-1.22860883,-1.0540122,-0.925265167
Non-centered,81,alpha[5],1.0011700000000001,1.0084,True,-0.9767975441425,-1.09963055,-0.97783177,-0.8543465990000002
Non-centered,81,alpha[6],1.0011700000000001,1.0084,True,-0.981778919395,-1.1035714,-0.981073175,-0.8579534225000001
Non-centered,81,alpha[7],1.0011700000000001,1.0084,True,-1.00178525136,-1.119291245,-0.99894229,-0.890564427
Non-centered,81,alpha[8],1.0011700000000001,1.0084,True,-1.0658779911649998,-1.25855116,-1.05317655,-0.9139168320000001
Non-centered,81,alpha[9],1.0011700000000001,1.0084,True,-1.0032902302,-1.127908565,-1.00120415,-0.887658605
Non-centered,81,alpha[10],1.0011700000000001,1.0084,True,-1.0632628063974998,-1.250510335,-1.051658,-0.9125999265
Non-centered,81,alpha[11],1.0011700000000001,1.0084,True,-1.0181993948624999,-1.144029945,-1.0129244,-0.903482068
Non-centered,81,alpha[12],1.0011700000000001,1.0084,True,-1.07392577816,-1.26012263,-1.0624240999999999,-0.9244645775000001
Non-centered,81,alpha[13],1.0011700000000001,1.0084,True,-0.92713014289,-1.04582292,-0.93359687,-0.7900249189999999
Non-centered,81,alpha[14],1.0011700000000001,1.0084,True,-1.018091773645,-1.17304285,-1.0127891,-0.8785685839999999
Non-centered,81,alpha[15],1.0011700000000001,1.0084,True,-1.033670924735,-1.194371565,-1.02495495,-0.902269618
Non-centered,81,alpha[16],1.0011700000000001,1.0084,True,-0.9672519538250001,-1.078552985,-0.9679181299999999,-0.85321743
Non-centered,81,alpha[17],1.0011700000000001,1.0084,True,-0.9114338941275,-1.0339165000000001,-0.9169339,-0.7734530015000001
Non-centered,81,alpha[18],1.0011700000000001,1.0084,True,-1.0938954609625,-1.333225485,-1.0762914000000001,-0.924223715
Non-centered,82,mu,1.000515,1.00308,True,-0.993491307445,-1.0655602350000002,-0.99067587,-0.9285236470000001
Non-centered,82,sigma,1.000515,1.00308,True,0.117645613460592,0.02933588805,0.11561041999999999,0.20885733199999995
Non-centered,82,alpha[1],1.000515,1.00308,True,-0.7969098637175,-0.971832222,-0.798091385,-0.619779649
Non-centered,82,alpha[2],1.000515,1.00308,True,-0.89955064871,-1.02402369,-0.904385295,-0.7570555935000001
Non-centered,82,alpha[3],1.000515,1.00308,True,-0.9576222534775,-1.0743792399999998,-0.958829765,-0.8351395905
Non-centered,82,alpha[4],1.000515,1.00308,True,-1.0667187794975002,-1.234012345,-1.05734885,-0.9262171440000001
Non-centered,82,alpha[5],1.000515,1.00308,True,-0.975996078895,-1.099447785,-0.9764362950000001,-0.8495656745
Non-centered,82,alpha[6],1.000515,1.00308,True,-0.9826013276050001,-1.104851465,-0.982593185,-0.8607876450000002
Non-centered,82,alpha[7],1.000515,1.00308,True,-1.0033785385624998,-1.122369545,-1.00071825,-0.8954684800000001
Non-centered,82,alpha[8],1.000515,1.00308,True,-1.071628077845,-1.274396255,-1.0579485499999999,-0.919915568
Non-centered,82,alpha[9],1.000515,1.00308,True,-1.0028206493225,-1.1271915399999999,-0.998677555,-0.8870431755
Non-centered,82,alpha[10],1.000515,1.00308,True,-1.0669155319149999,-1.24668878,-1.05776805,-0.9191289355000002
Non-centered,82,alpha[11],1.000515,1.00308,True,-1.0206385520425,-1.148724435,-1.0164727500000001,-0.9101970310000002
Non-centered,82,alpha[12],1.000515,1.00308,True,-1.080326207645,-1.2743216499999999,-1.06886875,-0.928634688
Non-centered,82,alpha[13],1.000515,1.00308,True,-0.9269499594650001,-1.05242053,-0.93079534,-0.7917596244999999
Non-centered,82,alpha[14],1.000515,1.00308,True,-1.0218562401175,-1.17628862,-1.0162702,-0.887094979
Non-centered,82,alpha[15],1.000515,1.00308,True,-1.0350959517725,-1.20039678,-1.026351,-0.9014319475
Non-centered,82,alpha[16],1.000515,1.00308,True,-0.9686514092625,-1.0877003349999999,-0.9704509400000001,-0.8464540105
Non-centered,82,alpha[17],1.000515,1.00308,True,-0.9115250656825,-1.032171155,-0.918329465,-0.765356962
Non-centered,82,alpha[18],1.000515,1.00308,True,-1.1025381956675,-1.33950057,-1.0858663499999999,-0.926560041
Non-centered,83,mu,1.000505,1.0041,True,-0.9927085098025,-1.063440665,-0.99148032,-0.9267420605
Non-centered,83,sigma,1.000505,1.0041,True,0.11672148103889525,0.037104294200000006,0.114275695,0.20872739799999998
Non-centered,83,alpha[1],1.000505,1.0041,True,-0.7968731134325,-0.9630913225000001,-0.79862637,-0.6219185425000001
Non-centered,83,alpha[2],1.000505,1.0041,True,-0.900065086445,-1.02246659,-0.9048299900000001,-0.7614956840000002
Non-centered,83,alpha[3],1.000505,1.0041,True,-0.9577947844324999,-1.0708336,-0.9595953,-0.840270316
Non-centered,83,alpha[4],1.000505,1.0041,True,-1.0652624003525,-1.23812226,-1.0567081,-0.9223997650000002
Non-centered,83,alpha[5],1.000505,1.0041,True,-0.9759379304849999,-1.1044419300000001,-0.97707026,-0.8478763615000001
Non-centered,83,alpha[6],1.000505,1.0041,True,-0.9830313498625001,-1.10361649,-0.98349303,-0.8623166210000001
Non-centered,83,alpha[7],1.000505,1.0041,True,-1.0038450738674998,-1.1226421450000001,-1.0013835,-0.893641143
Non-centered,83,alpha[8],1.000505,1.0041,True,-1.067752192425,-1.2572340199999998,-1.05575755,-0.9134713520000001
Non-centered,83,alpha[9],1.000505,1.0041,True,-1.0025102948825,-1.1280464000000001,-0.9995617800000001,-0.882323041
Non-centered,83,alpha[10],1.000505,1.0041,True,-1.0679056975875,-1.2540645449999999,-1.05555425,-0.9223209195000001
Non-centered,83,alpha[11],1.000505,1.0041,True,-1.021335948755,-1.15009404,-1.0167385,-0.9075198580000001
Non-centered,83,alpha[12],1.000505,1.0041,True,-1.0767078801050003,-1.2575898799999998,-1.0657426,-0.9277015335000001
Non-centered,83,alpha[13],1.000505,1.0041,True,-0.9269151075975001,-1.0476904900000001,-0.931627325,-0.7958949070000001
Non-centered,83,alpha[14],1.000505,1.0041,True,-1.0195107022675,-1.167182015,-1.01337415,-0.886401733
Non-centered,83,alpha[15],1.000505,1.0041,True,-1.03314618486,-1.187911655,-1.0266848,-0.8972161305
Non-centered,83,alpha[16],1.000505,1.0041,True,-0.96854481818,-1.0873378249999999,-0.968745855,-0.8512796610000001
Non-centered,83,alpha[17],1.000505,1.0041,True,-0.91136237486,-1.034286385,-0.91910105,-0.768700493
Non-centered,83,alpha[18],1.000505,1.0041,True,-1.099585007065,-1.3303765650000001,-1.0802629499999998,-0.930343565
Non-centered,84,mu,1.0006300000000001,1.00407,True,-0.99194825343,-1.06047855,-0.9908941200000001,-0.9294085315
Non-centered,84,sigma,1.0006300000000001,1.00407,True,0.1132893029825475,0.029794011850000003,0.11126525000000001,0.19962014999999997
Non-centered,84,alpha[1],1.0006300000000001,1.00407,True,-0.8000935489325,-0.9709833825,-0.80189626,-0.6147256385000001
Non-centered,84,alpha[2],1.0006300000000001,1.00407,True,-0.90237021208,-1.0202508399999999,-0.91017572,-0.7604083580000001
Non-centered,84,alpha[3],1.0006300000000001,1.00407,True,-0.9575960909200001,-1.07355211,-0.959793345,-0.8346557965
Non-centered,84,alpha[4],1.0006300000000001,1.00407,True,-1.061427366205,-1.2351455500000001,-1.05265325,-0.9231221905
Non-centered,84,alpha[5],1.0006300000000001,1.00407,True,-0.9767911575975001,-1.098669585,-0.9772660950000001,-0.8543261585000002
Non-centered,84,alpha[6],1.0006300000000001,1.00407,True,-0.9837073000150001,-1.10571826,-0.9830254199999999,-0.86187155
Non-centered,84,alpha[7],1.0006300000000001,1.00407,True,-1.003397512875,-1.129371945,-1.0010094,-0.887208574
Non-centered,84,alpha[8],1.0006300000000001,1.00407,True,-1.06597125897,-1.26100776,-1.05333655,-0.9149341114999999
Non-centered,84,alpha[9],1.0006300000000001,1.00407,True,-1.00288402594,-1.126883785,-0.999947835,-0.8871195295000001
Non-centered,84,alpha[10],1.0006300000000001,1.00407,True,-1.0619900833699998,-1.23665826,-1.05186665,-0.9186438815000001
Non-centered,84,alpha[11],1.0006300000000001,1.00407,True,-1.019694245565,-1.1463504,-1.0163139,-0.9086295460000001
Non-centered,84,alpha[12],1.0006300000000001,1.00407,True,-1.0734022964925,-1.2570309100000001,-1.0604277500000001,-0.9222144120000001
Non-centered,84,alpha[13],1.0006300000000001,1.00407,True,-0.9295476372075,-1.0504975749999999,-0.933525775,-0.7962330740000001
Non-centered,84,alpha[14],1.0006300000000001,1.00407,True,-1.017176352825,-1.16496765,-1.0095228,-0.8855969570000001
Non-centered,84,alpha[15],1.0006300000000001,1.00407,True,-1.033705745855,-1.19183075,-1.02715395,-0.894716092
Non-centered,84,alpha[16],1.0006300000000001,1.00407,True,-0.9691739430774999,-1.083362095,-0.968500515,-0.8591702990000001
Non-centered,84,alpha[17],1.0006300000000001,1.00407,True,-0.91413982059,-1.0388348649999999,-0.9207845,-0.7729792975
Non-centered,84,alpha[18],1.0006300000000001,1.00407,True,-1.0950596749625001,-1.3268913949999999,-1.07874675,-0.928250609
Non-centered,85,mu,1.001075,1.00411,True,-0.9917234363924999,-1.06325031,-0.989348915,-0.9286391275
Non-centered,85,sigma,1.001075,1.00411,True,0.11256094443011526,0.03012805965,0.11059142,0.19994137849999996
Non-centered,85,alpha[1],1.001075,1.00411,True,-0.8035495503750001,-0.9699470305,-0.8061369549999999,-0.6240371995
Non-centered,85,alpha[2],1.001075,1.00411,True,-0.9023235089625,-1.025003075,-0.9087803649999999,-0.759689524
Non-centered,85,alpha[3],1.001075,1.00411,True,-0.9591218720075001,-1.07239298,-0.9610697349999999,-0.83962201
Non-centered,85,alpha[4],1.001075,1.00411,True,-1.062687398625,-1.225586545,-1.0518741,-0.9279160895
Non-centered,85,alpha[5],1.001075,1.00411,True,-0.976594185495,-1.1085458199999998,-0.9769183800000001,-0.8503091565
Non-centered,85,alpha[6],1.001075,1.00411,True,-0.981011967065,-1.104839205,-0.980107155,-0.8612128415000002
Non-centered,85,alpha[7],1.001075,1.00411,True,-1.00336045807,-1.1230217,-0.999675825,-0.89349804
Non-centered,85,alpha[8],1.001075,1.00411,True,-1.0639868973900002,-1.270282185,-1.0485365999999998,-0.9042414855
Non-centered,85,alpha[9],1.001075,1.00411,True,-1.0038332396375,-1.132003965,-1.000418,-0.8864832055
Non-centered,85,alpha[10],1.001075,1.00411,True,-1.0620429278225,-1.238953905,-1.0500183,-0.923594077
Non-centered,85,alpha[11],1.001075,1.00411,True,-1.0156693566525001,-1.138872065,-1.0118483999999999,-0.90151461
Non-centered,85,alpha[12],1.001075,1.00411,True,-1.0736912152,-1.264252495,-1.06039865,-0.925210187
Non-centered,85,alpha[13],1.001075,1.00411,True,-0.9259809668725,-1.042633835,-0.93095554,-0.795013025
Non-centered,85,alpha[14],1.001075,1.00411,True,-1.01893500571,-1.1693021049999999,-1.01149075,-0.8842613875
Non-centered,85,alpha[15],1.001075,1.00411,True,-1.034637562865,-1.19160263,-1.0273607999999999,-0.9045933145
Non-centered,85,alpha[16],1.001075,1.00411,True,-0.9688871642025,-1.08615886,-0.96774496,-0.8503879885
Non-centered,85,alpha[17],1.001075,1.00411,True,-0.9132179641575001,-1.0306320599999998,-0.91992481,-0.7751603255
Non-centered,85,alpha[18],1.001075,1.00411,True,-1.0918005457675,-1.3164829,-1.07252565,-0.9205169915
Non-centered,86,mu,1.0007199999999998,1.00533,True,-0.9927751114775001,-1.064262415,-0.991047715,-0.9290995055
Non-centered,86,sigma,1.0007199999999998,1.00533,True,0.1143788089599,0.030775166200000002,0.112773505,0.201675774
Non-centered,86,alpha[1],1.0007199999999998,1.00533,True,-0.8012752762475,-0.9666230375,-0.805551195,-0.6223508435
Non-centered,86,alpha[2],1.0007199999999998,1.00533,True,-0.902878502045,-1.028797255,-0.907803575,-0.7616925840000001
Non-centered,86,alpha[3],1.0007199999999998,1.00533,True,-0.957073167635,-1.06911341,-0.95965072,-0.839339597
Non-centered,86,alpha[4],1.0007199999999998,1.00533,True,-1.0641092220275,-1.227365815,-1.0557767999999998,-0.9235051165000001
Non-centered,86,alpha[5],1.0007199999999998,1.00533,True,-0.9765999942475,-1.10066373,-0.97688836,-0.8504846580000002
Non-centered,86,alpha[6],1.0007199999999998,1.00533,True,-0.982559049085,-1.1059225,-0.982633665,-0.862437495
Non-centered,86,alpha[7],1.0007199999999998,1.00533,True,-1.0046902368875,-1.1272941650000001,-1.0010546,-0.889016035
Non-centered,86,alpha[8],1.0007199999999998,1.00533,True,-1.0668183238400002,-1.263839645,-1.0547222,-0.9138085695
Non-centered,86,alpha[9],1.0007199999999998,1.00533,True,-1.00291624654,-1.1254690600000001,-1.0001188,-0.8881524725000001
Non-centered,86,alpha[10],1.0007199999999998,1.00533,True,-1.063018210545,-1.245021005,-1.0524905,-0.9176518435000001
Non-centered,86,alpha[11],1.0007199999999998,1.00533,True,-1.0194738171700002,-1.1430585,-1.01556435,-0.9045869905
Non-centered,86,alpha[12],1.0007199999999998,1.00533,True,-1.0757980052075002,-1.26742637,-1.0640144999999999,-0.925089823
Non-centered,86,alpha[13],1.0007199999999998,1.00533,True,-0.9269904345725002,-1.051270055,-0.9328493250000001,-0.7899830965000001
Non-centered,86,alpha[14],1.0007199999999998,1.00533,True,-1.0190555852825,-1.172168085,-1.01356525,-0.8866710035000002
Non-centered,86,alpha[15],1.0007199999999998,1.00533,True,-1.033698097615,-1.18811697,-1.02716885,-0.897793096
Non-centered,86,alpha[16],1.0007199999999998,1.00533,True,-0.9685926028725,-1.089907405,-0.9697846000000001,-0.8465218095000001
Non-centered,86,alpha[17],1.0007199999999998,1.00533,True,-0.9116337839,-1.03116797,-0.91675924,-0.7679933580000001
Non-centered,86,alpha[18],1.0007199999999998,1.00533,True,-1.0994602861675,-1.3394659299999998,-1.08163385,-0.9221017665000001
Non-centered,87,mu,1.00086,1.00672,True,-0.9924284668625001,-1.0642755400000001,-0.990819235,-0.926387473
Non-centered,87,sigma,1.00086,1.00672,True,0.1158473158308625,0.03116509255000001,0.11425210499999999,0.20774043499999992
Non-centered,87,alpha[1],1.00086,1.00672,True,-0.797752479615,-0.9736399195,-0.7987219649999999,-0.6166101855
Non-centered,87,alpha[2],1.00086,1.00672,True,-0.902493486445,-1.024563385,-0.9088462850000001,-0.7621206835000001
Non-centered,87,alpha[3],1.00086,1.00672,True,-0.9581182079675,-1.073623365,-0.96043313,-0.8343420880000001
Non-centered,87,alpha[4],1.00086,1.00672,True,-1.0651108722899998,-1.236357475,-1.0561007999999998,-0.9249719820000001
Non-centered,87,alpha[5],1.00086,1.00672,True,-0.9774729334050001,-1.1053955199999999,-0.9766139549999999,-0.8539992555000001
Non-centered,87,alpha[6],1.00086,1.00672,True,-0.9812810080975001,-1.104979055,-0.98101066,-0.858594158
Non-centered,87,alpha[7],1.00086,1.00672,True,-1.0043559277024998,-1.11609107,-1.0017359,-0.8964208025000001
Non-centered,87,alpha[8],1.00086,1.00672,True,-1.069217002555,-1.27110854,-1.0530447500000002,-0.9132152625000001
Non-centered,87,alpha[9],1.00086,1.00672,True,-1.001634966355,-1.1278532449999998,-0.997097745,-0.8868375390000001
Non-centered,87,alpha[10],1.00086,1.00672,True,-1.0657160449475,-1.24117543,-1.05706265,-0.916344371
Non-centered,87,alpha[11],1.00086,1.00672,True,-1.019210422785,-1.15119706,-1.0134083999999999,-0.9028429775
Non-centered,87,alpha[12],1.00086,1.00672,True,-1.0763533104475,-1.265763575,-1.0671371,-0.9267843585000001
Non-centered,87,alpha[13],1.00086,1.00672,True,-0.9263773051724999,-1.0479107,-0.930831195,-0.7907067960000002
Non-centered,87,alpha[14],1.00086,1.00672,True,-1.01838274798,-1.164813615,-1.0133927,-0.887399097
Non-centered,87,alpha[15],1.00086,1.00672,True,-1.0339432350425,-1.19380541,-1.0268057,-0.894800357
Non-centered,87,alpha[16],1.00086,1.00672,True,-0.9676317033274999,-1.082459255,-0.9676462100000001,-0.85472149
Non-centered,87,alpha[17],1.00086,1.00672,True,-0.9104149470649999,-1.029493095,-0.91732941,-0.7700758820000002
Non-centered,87,alpha[18],1.00086,1.00672,True,-1.1010458557725,-1.34719459,-1.0803118,-0.9233615975000001
Non-centered,88,mu,1.0008050000000002,1.00308,True,-0.99275855634,-1.063030425,-0.98984907,-0.928855001
Non-centered,88,sigma,1.0008050000000002,1.00308,True,0.114843490494815,0.03364957635,0.110460955,0.2042358795
Non-centered,88,alpha[1],1.0008050000000002,1.00308,True,-0.8009593161625,-0.9659679204999999,-0.80409252,-0.6182399985
Non-centered,88,alpha[2],1.0008050000000002,1.00308,True,-0.90301861021,-1.02696983,-0.9091145949999999,-0.7619476555
Non-centered,88,alpha[3],1.0008050000000002,1.00308,True,-0.958401925015,-1.074106575,-0.96031792,-0.8372230880000001
Non-centered,88,alpha[4],1.0008050000000002,1.00308,True,-1.06283153846,-1.22547032,-1.05445245,-0.9299441915000001
Non-centered,88,alpha[5],1.0008050000000002,1.00308,True,-0.9758756295725,-1.101370865,-0.976061525,-0.8477015735000001
Non-centered,88,alpha[6],1.0008050000000002,1.00308,True,-0.9813007100675,-1.1052548599999998,-0.981905245,-0.8578322335
Non-centered,88,alpha[7],1.0008050000000002,1.00308,True,-1.0054976695125,-1.123749845,-1.0039714000000002,-0.8926929935000001
Non-centered,88,alpha[8],1.0008050000000002,1.00308,True,-1.064671038005,-1.25612182,-1.0538877,-0.9109550660000001
Non-centered,88,alpha[9],1.0008050000000002,1.00308,True,-1.0031997698350001,-1.12352587,-0.9999763349999999,-0.8869022115
Non-centered,88,alpha[10],1.0008050000000002,1.00308,True,-1.0643488815474997,-1.244756725,-1.05582265,-0.918524658
Non-centered,88,alpha[11],1.0008050000000002,1.00308,True,-1.0203469145625,-1.14394568,-1.0166081,-0.906423329
Non-centered,88,alpha[12],1.0008050000000002,1.00308,True,-1.0766302715725,-1.27512691,-1.0639995,-0.9243642245
Non-centered,88,alpha[13],1.0008050000000002,1.00308,True,-0.92654119264,-1.044630255,-0.931235205,-0.7935432960000003
Non-centered,88,alpha[14],1.0008050000000002,1.00308,True,-1.018957390725,-1.1670949449999999,-1.01362315,-0.8864921445000001
Non-centered,88,alpha[15],1.0008050000000002,1.00308,True,-1.0340768094725,-1.18728807,-1.02687745,-0.9011962135000001
Non-centered,88,alpha[16],1.0008050000000002,1.00308,True,-0.9673995590075,-1.0783464699999998,-0.969258065,-0.8526857375000001
Non-centered,88,alpha[17],1.0008050000000002,1.00308,True,-0.9114700928825,-1.03841999,-0.91669409,-0.7673398730000001
Non-centered,88,alpha[18],1.0008050000000002,1.00308,True,-1.0971764906775001,-1.344259245,-1.0768516,-0.925573158
Non-centered,89,mu,1.00094,1.00237,True,-0.993624603115,-1.064347975,-0.992387535,-0.928977005
Non-centered,89,sigma,1.00094,1.00237,True,0.11562441235427501,0.029099318400000004,0.114191735,0.2043875445
Non-centered,89,alpha[1],1.00094,1.00237,True,-0.800317103155,-0.9693818935,-0.80279738,-0.619724259
Non-centered,89,alpha[2],1.00094,1.00237,True,-0.90134612296,-1.02600264,-0.905840905,-0.7608994875
Non-centered,89,alpha[3],1.00094,1.00237,True,-0.9570790699824999,-1.0707928649999998,-0.959149515,-0.8356620510000002
Non-centered,89,alpha[4],1.00094,1.00237,True,-1.0659151866874998,-1.232830335,-1.05565985,-0.9252022305000001
Non-centered,89,alpha[5],1.00094,1.00237,True,-0.9748859563175001,-1.0954389599999999,-0.974601805,-0.8507268105000001
Non-centered,89,alpha[6],1.00094,1.00237,True,-0.9812020755175,-1.104233905,-0.98149011,-0.8556634465
Non-centered,89,alpha[7],1.00094,1.00237,True,-1.0047880096475001,-1.1268612150000001,-1.0015228999999999,-0.892579491
Non-centered,89,alpha[8],1.00094,1.00237,True,-1.0669390070299998,-1.264333325,-1.05524865,-0.9113775805
Non-centered,89,alpha[9],1.00094,1.00237,True,-1.0019029613400001,-1.1238902599999998,-0.99885998,-0.88421285
Non-centered,89,alpha[10],1.00094,1.00237,True,-1.0655663691525001,-1.24772304,-1.05628485,-0.9166019710000001
Non-centered,89,alpha[11],1.00094,1.00237,True,-1.019501347475,-1.1450595449999998,-1.0146983,-0.9076596565000001
Non-centered,89,alpha[12],1.00094,1.00237,True,-1.0756291145375,-1.27062616,-1.0657763999999998,-0.9242107480000001
Non-centered,89,alpha[13],1.00094,1.00237,True,-0.9254467529075,-1.043004335,-0.9309484800000001,-0.7910777800000001
Non-centered,89,alpha[14],1.00094,1.00237,True,-1.02011556497,-1.1722313400000002,-1.01434315,-0.883959208
Non-centered,89,alpha[15],1.00094,1.00237,True,-1.0349854898825,-1.18851974,-1.02846155,-0.902770205
Non-centered,89,alpha[16],1.00094,1.00237,True,-0.968055575945,-1.08605468,-0.9681964249999999,-0.8539761410000002
Non-centered,89,alpha[17],1.00094,1.00237,True,-0.9105843691875,-1.03217034,-0.9184534499999999,-0.7706973910000003
